"CollegeAthleteId","NflAthleteId","CollegeId","CollegeTeam","CollegeConference","NflTeam","Year","Overall","Round","Pick","Name","Position","Height","Weight","PreDraftRanking","PreDraftPositionRanking","PreDraftGrade","HometownInfo City","HometownInfo State","HometownInfo Country","HometownInfo Latitude","HometownInfo Longitude","HometownInfo CountyFips"
"4570044","105585","213","Penn State","Big Ten","Chicago","2022","48","2","16","Jaquan Brisker","Safety","73","199","65","5","80","Pittsburgh","PA","USA","40.4416941","-79.9900861","42003"
"4369835","105894","2633","Tennessee","SEC","New Orleans","2022","49","2","17","Alontae Taylor","Cornerback","72","199","109","15","70","Manchester","TN","USA","35.4817432","-86.0885993","47031"
"4362921","106107","239","Baylor","Big 12","New England","2022","50","2","18","Tyquan Thornton","Wide Receiver","74","181","117","18","69","Miami","FL","USA","25.7742658","-80.1936589","12086"
"4361178","105982","158","Nebraska","Big Ten","Philadelphia","2022","51","2","19","Cameron Jurgens","Center","75","303","62","2","81","Beatrice","NE","USA","40.266429","-96.747369","31067"
"4426354","105609","61","Georgia","SEC","Pittsburgh","2022","52","2","20","George Pickens","Wide Receiver","75","195","58","10","83","Hoover","AL","USA","33.3848933","-86.8070484","01073"
"4360078","105892","2132","Cincinnati","American Athletic","Indianapolis","2022","53","2","21","Alec Pierce","Wide Receiver","75","211","61","11","82","Visalia","CA","USA","36.3302284","-119.2920585","06107"
"4430191","106025","2711","Western Michigan","Mid-American","Kansas City","2022","54","2","22","Skyy Moore","Wide Receiver","70","195","40","8","87","New Kensington","PA","USA","40.5697893","-79.7647705","42129"
"4361307","105563","36","Colorado State","Mountain West","Arizona","2022","55","2","23","Trey McBride","Tight End","76","246","46","1","86","Fort Morgan","CO","USA","40.2502582","-103.799951","08087"
"4567242","105715","145","Ole Miss","SEC","Dallas","2022","56","2","24","Sam Williams","Outside Linebacker","76","261","99","6","71","Montgomery","AL","USA","32.3669656","-86.3006485","01101"
"4380507","105904","2117","Central Michigan","Mid-American","Tampa Bay","2022","57","2","25","Luke Goedeke","Offensive Tackle","77","312","72","9","79","Whitelaw","WI","USA","44.144716","-87.8214789","55071"
"4247807","105934","147","Montana State","Big Sky","Atlanta","2022","58","2","26","Troy Andersen","Inside Linebacker","76","243","92","8","73","Ewa Beach","HI","USA","21.315603","-158.008804","15003"
"4242227","105695","99","LSU","SEC","Minnesota","2022","59","2","27","Ed Ingram","Offensive Guard","75","307","133","9","66","Desoto","TX","USA","32.6061241","-96.865612653687","48113"
"4361196","105748","158","Nebraska","Big Ten","Cincinnati","2022","60","2","28","Cam Taylor-Britt","Safety","71","196","71","8","79","Montgomery","AL","USA","32.3669656","-86.3006485","01101"
"4569511","105603","30","USC","Pac-12","San Francisco","2022","61","2","29","Drake Jackson","Outside Linebacker","75","254","53","3","84","Corona","CA","USA","33.8752945","-117.5664449","06065"
"4247726","105705","2132","Cincinnati","American Athletic","Kansas City","2022","62","2","30","Bryan Cook","Safety","73","206","105","10","70","Cincinnati","OH","USA","39.1014537","-84.5124602","39061"
"4379399","105713","61","Georgia","SEC","Buffalo","2022","63","2","31","James Cook","Running Back","71","199","86","3","75","Miami","FL","USA","25.7742658","-80.1936589","12086"
"4360259","105576","201","Oklahoma","Big 12","Denver","2022","64","2","32","Nik Bonitto","Outside Linebacker","75","248","64","4","80","Fort Lauderdale","FL","USA","26.1223084","-80.1433786","12011"
"4035048","106034","96","Kentucky","SEC","Jacksonville","2022","65","3","1","Luke Fortner","Center","76","307","127","4","67","Sylvania","OH","USA","41.7189392","-83.7129935","39095"
"4360255","105925","201","Oklahoma","Big 12","Minnesota","2022","66","3","2","Brian Asamoah","Inside Linebacker","72","226","107","9","70","Columbus","OH","USA","39.9622601","-83.0007065","39049"
"4373280","105623","153","North Carolina","ACC","New York","2022","67","3","3","Joshua Ezeudu","Offensive Guard","76","308","151","11","61","Lawrenceville","GA","USA","33.9562149","-83.9879625","13135"
"4429568","105606","344","Mississippi State","SEC","Cleveland","2022","68","3","4","Martin Emerson","Cornerback","74","201","112","16","70","Pensacola","FL","USA","30.421309","-87.2169149","12033"
"4361368","105547","194","Ohio State","Big Ten","Tennessee","2022","69","3","5","Nicholas Petit-Frere","Offensive Tackle","77","316","63","8","81","Tampa","FL","USA","27.9477595","-82.458444","12057"
"4361707","105914","2751","Wyoming","Mountain West","Jacksonville","2022","70","3","6","Chad Muma","Inside Linebacker","75","239","68","6","79","Lone Tree","CO","USA","39.5360997","-104.8963682","08035"
"4035693","106028","2633","Tennessee","SEC","Chicago","2022","71","3","7","Velus Jones Jr.","Wide Receiver","72","204","106","17","70","Saraland","AL","USA","30.820742","-88.0705556","01097"
"4245171","105601","265","Washington State","Pac-12","Seattle","2022","72","3","8","Abraham Lucas","Offensive Tackle","78","315","60","7","82","Everett","WA","USA","47.9673056","-122.2013998","53061"
"4241410","105994","258","Virginia","ACC","Indianapolis","2022","73","3","9","Jelani Woods","Tight End","79","253","87","4","75","Ellenwood","GA","USA","33.6101096","-84.287978","13063"
"4239086","105564","2132","Cincinnati","American Athletic","Atlanta","2022","74","3","10","Desmond Ridder","Quarterback","75","211","43","3","86","Louisville","KY","USA","38.2542376","-85.759407","21111"
"4567099","105578","333","Alabama","SEC","Houston","2022","75","3","11","Christian Harris","Inside Linebacker","73","226","56","4","83","Baton Rouge","LA","USA","30.4459596","-91.18738","22033"
"4362139","105728","41","Connecticut","FBS Independents","Baltimore","2022","76","3","12","Travis Jones","Defensive Tackle","76","325","42","3","86","New Haven","CT","USA","41.3082138","-72.9250518","09009"
"4362580","105566","2117","Central Michigan","Mid-American","Indianapolis","2022","77","3","13","Bernhard Raimann","Offensive Tackle","78","303","51","6","85","Steinbrunn","","Austria","","",""
"4570119","106127","5","UAB","Conference USA","Cleveland","2022","78","3","14","Alex Wright","Defensive End","77","271","100","7","71","Elba","AL","USA","31.4146108","-86.0677243","01031"
"4362917","106054","239","Baylor","Big 12","Los Angeles","2022","79","3","15","JT Woods","Safety","74","195","82","8","77","San Antonio","TX","USA","29.4246002","-98.4951405","48029"
"4367209","105970","26","UCLA","Pac-12","Denver","2022","80","3","16","Greg Dulcich","Tight End","76","243","69","2","79","Glendale","CA","USA","34.1469416","-118.2478471","06037"
"4429607","106088","99","LSU","SEC","New York","2022","81","3","17","Cordale Flott","Cornerback","73","175","85","10","76","Saraland","AL","USA","30.820742","-88.0705556","01097"
"4243457","105883","98","Western Kentucky","Conference USA","Atlanta","2022","82","3","18","DeAngelo Malone","Outside Linebacker","75","243","70","5","79","Atlanta","GA","USA","33.7490987","-84.3901849","13121"
"4426340","105543","61","Georgia","SEC","Philadelphia","2022","83","3","19","Nakobe Dean","Inside Linebacker","71","229","19","1","91","Horn Lake","MS","USA","34.9553719","-90.0348139","28033"
"4426359","105541","245","Texas A&M","SEC","Pittsburgh","2022","84","3","20","DeMarvin Leal","Defensive End","76","283","59","9","83","San Antonio","TX","USA","29.4246002","-98.4951405","48029"
"4241720","105882","248","Houston","American Athletic","New England","2022","85","3","21","Marcus Jones","Cornerback","68","174","91","12","73","Enterprise","AL","USA","31.3151708","-85.8552161","01031"
"4242512","105538","2335","Liberty","FBS Independents","Tennessee","2022","86","3","22","Malik Willis","Quarterback","73","219","21","1","90","Atlanta","GA","USA","33.7490987","-84.3901849","13121"
"4361510","105584","21","San Diego State","Mountain West","Arizona","2022","87","3","23","Cameron Thomas","Defensive End","76","267","66","10","79","Carlsbad","CA","USA","33.1580933","-117.3505966","06073"
"4249417","105614","6","South Alabama","Sun Belt","Dallas","2022","88","3","24","Jalen Tolbert","Wide Receiver","73","194","74","12","79","Mobile","AL","USA","30.6943566","-88.0430541","01097"
"4259166","106038","239","Baylor","Big 12","Buffalo","2022","89","3","25","Terrel Bernard","Inside Linebacker","73","224","145","13","62","La Porte","TX","USA","29.6657838","-95.0193729","48201"
"4243375","105770","235","Memphis","American Athletic","Las Vegas","2022","90","3","26","Dylan Parham","Offensive Guard","75","311","95","5","72","Carrollton","GA","USA","33.5801103","-85.0766113","13045"
"4697815","105717","9","Arizona State","Pac-12","Tampa Bay","2022","91","3","27","Rachaad White","Running Back","72","214","135","10","64","","","","","",""
"4426411","105595","26","UCLA","Pac-12","Green Bay","2022","92","3","28","Sean Rhyan","Offensive Guard","77","321","83","4","76","Ladera Ranch","CA","USA","33.5510165","-117.6385401","06059"
"4426475","106118","99","LSU","SEC","San Francisco","2022","93","3","29","Tyrion Davis-Price","Running Back","72","211","175","14","58","Baton Rouge","LA","USA","30.4459596","-91.18738","22033"
"4362874","105552","145","Ole Miss","SEC","Carolina","2022","94","3","30","Matt Corral","Quarterback","74","212","47","4","86","Ventura","CA","USA","34.3435092","-119.29560423163717","06111"
"4240619","105644","57","Florida","SEC","Cincinnati","2022","95","3","31","Zachary Carter","Defensive Tackle","76","282","115","6","70","Tampa","FL","USA","27.9477595","-82.458444","12057"
"4426403","106137","120","Maryland","Big Ten","Indianapolis","2022","96","3","32","Nick Cross","Safety","72","212","75","7","78","Bowie","MD","USA","38.9429659","-76.731234","24033"
"4360383","105981","356","Illinois","Big Ten","Detroit","2022","97","3","33","Kerby Joseph","Safety","73","203","73","6","79","Orlando","FL","USA","28.5421109","-81.3790304","12095"
"4241474","105694","333","Alabama","SEC","Washington","2022","98","3","34","Brian Robinson Jr.","Running Back","74","225","93","5","73","Tuscaloosa","AL","USA","33.2095614","-87.5675258","01125"
"4570409","105594","2509","Purdue","Big Ten","Cleveland","2022","99","3","35","David Bell","Wide Receiver","73","212","94","15","73","Indianapolis","IN","USA","39.7683331","-86.1583502","18097"
"4360080","105649","2132","Cincinnati","American Athletic","Arizona","2022","100","3","36","Myjai Sanders","Defensive End","77","228","114","12","70","Jacksonville","FL","USA","30.3321838","-81.655651","12031"
"4361372","105610","194","Ohio State","Big Ten","New York","2022","101","3","37","Jeremy Ruckert","Tight End","78","252","78","3","77","Lindenhurst","NY","USA","40.6867667","-73.3734547","36103"
"4379414","105662","61","Georgia","SEC","Miami","2022","102","3","38","Channing Tindall","Inside Linebacker","74","230","79","7","77","Columbia","SC","USA","34.0007493","-81.0343313","45079"
"4426901","105751","275","Wisconsin","Big Ten","Kansas City","2022","103","3","39","Leo Chenal","Inside Linebacker","75","250","67","5","79","Grantsburg","WI","USA","45.7763419","-92.6827041","55013"
"4242347","105691","275","Wisconsin","Big Ten","Los Angeles","2022","104","3","40","Logan Bruss","Offensive Guard","77","309","170","12","59","Appleton","WI","USA","44.2611337","-88.4067604","55087"
"4689546","105931","2567","SMU","American Athletic","San Francisco","2022","105","3","41","Danny Gray","Wide Receiver","72","186","177","24","58","Dallas","TX","USA","32.7762719","-96.7968559","48113"
"4243331","105590","264","Washington","Pac-12","Tampa Bay","2022","106","4","1","Cade Otton","Tight End","77","247","146","8","62","Tumwater","WA","USA","47.0080655","-122.9103689","53067"
"4360238","105918","57","Florida","SEC","Houston","2022","107","4","2","Dameon Pierce","Running Back","70","218","96","6","72","Bainbridge","GA","USA","30.9038252","-84.5754768","13087"
"4686470","105580","201","Oklahoma","Big 12","Cleveland","2022","108","4","3","Perrion Winfrey","Defensive Tackle","76","290","54","4","84","Maywood","IL","USA","41.8791979","-87.8431155","17031"
"4239094","105622","2132","Cincinnati","American Athletic","Seattle","2022","109","4","4","Coby Bryant","Cornerback","73","193","108","14","70","Akron","OH","USA","41.083064","-81.518485","39153"
"4360964","105573","135","Minnesota","Big Ten","Baltimore","2022","110","4","5","Daniel Faalele","Offensive Tackle","80","384","84","10","76","Melbourne","VIC","Australia","","",""
"4373656","105885","309","Louisiana","Sun Belt","New York","2022","111","4","6","Max Mitchell","Offensive Tackle","78","307","142","15","63","Monroe","LA","USA","32.5093109","-92.1193012","22073"
"4361516","105950","21","San Diego State","Mountain West","New York","2022","112","4","7","Daniel Bellinger","Tight End","77","253","98","5","71","Las Vegas","NV","USA","36.1672559","-115.1485163","32003"
"4363097","105947","309","Louisiana","Sun Belt","Washington","2022","113","4","8","Percy Butler","Safety","72","194","221","17","51","Plaquemine","LA","USA","30.2890833","-91.2342744","22047"
"4426686","106078","2294","Iowa","Big Ten","New York","2022","114","4","9","Dane Belton","Safety","73","205","181","14","58","Tampa","FL","USA","27.9477595","-82.458444","12057"
"4240707","105933","221","Pittsburgh","ACC","Denver","2022","115","4","10","Damarri Mathis","Cornerback","71","196","149","18","61","Lakeland","FL","USA","28.0394654","-81.9498042","12105"
"4066109","105643","66","Iowa State","Big 12","Denver","2022","116","4","11","Eyioma Uwazurike","Defensive End","78","316","90","11","74","Detroit","MI","USA","42.3315509","-83.0466403","26163"
"4240896","105675","245","Texas A&M","SEC","New York","2022","117","4","12","Micheal Clemons","Defensive End","77","263","141","13","63","Garland","TX","USA","32.912624","-96.6388833","48113"
"4244607","105760","142","Missouri","SEC","Minnesota","2022","118","4","13","Akayleb Evans","Cornerback","74","197","199","24","54","Mckinney","TX","USA","33.1976496","-96.6154471","48085"
"4372017","105889","333","Alabama","SEC","Baltimore","2022","119","4","14","Jalyn Armour-Davis","Cornerback","73","197","101","13","71","Mobile","AL","USA","30.6943566","-88.0430541","01097"
"4575416","105565","213","Penn State","Big Ten","Carolina","2022","120","4","15","Brandon Smith","Inside Linebacker","76","250","124","10","67","Louisa","VA","USA","38.0250438","-78.0035745","51109"
"4035686","105709","9","Arizona State","Pac-12","New England","2022","121","4","16","Jack Jones","Cornerback","71","171","192","23","55","Long Beach","CA","USA","33.7690164","-118.1916048","06037"
"4361777","105666","61","Georgia","SEC","Las Vegas","2022","122","4","17","Zamir White","Running Back","72","214","97","7","71","Laurinburg","NC","USA","34.7740495","-79.4628248","37165"
"4426891","105581","245","Texas A&M","SEC","Los Angeles","2022","123","4","18","Isaiah Spiller","Running Back","72","217","89","4","74","Spring","TX","USA","30.0798826","-95.4172549","48201"
"4428963","106094","99","LSU","SEC","Cleveland","2022","124","4","19","Cade York","Place Kicker","73","206","140","1","64","Mckinney","TX","USA","33.1976496","-96.6154471","48085"
"4362186","106074","2641","Texas Tech","Big 12","Miami","2022","125","4","20","Erik Ezukanma","Wide Receiver","74","209","165","23","59","Fort Worth","TX","USA","32.753177","-97.3327459","48439"
"4242234","106027","99","LSU","SEC","Las Vegas","2022","126","4","21","Neil Farrell Jr.","Defensive Tackle","76","330","118","7","69","Mobile","AL","USA","30.6943566","-88.0430541","01097"
"4249836","105636","2571","South Dakota State","MVFC","New England","2022","127","4","22","Pierre Strong Jr.","Running Back","71","207","143","11","63","Little Rock","AR","USA","34.7464809","-92.2895948","05119"
"4241263","105632","66","Iowa State","Big 12","Baltimore","2022","128","4","23","Charlie Kolar","Tight End","79","252","113","7","70","Norman","OK","USA","35.2225717","-97.4394816","40027"
"4242355","105926","275","Wisconsin","Big Ten","Dallas","2022","129","4","24","Jake Ferguson","Tight End","77","250","176","10","58","Madison","WI","USA","43.074761","-89.3837613","55025"
"4260224","106042","213","Penn State","Big Ten","Baltimore","2022","130","4","25","Jordan Stout","Punter","75","209","182","2","58","Honaker","VA","USA","37.016222","-81.9742921","51167"
"4372071","105910","130","Michigan","Big Ten","Tennessee","2022","131","4","26","Hassan Haskins","Running Back","74","228","156","12","60","Eureka","MO","USA","38.5025537","-90.6279044","29189"
"4361432","105684","2440","Nevada","Mountain West","Green Bay","2022","132","4","27","Romeo Doubs","Wide Receiver","74","201","157","22","60","Los Angeles","CA","USA","34.0536909","-118.2427666","06037"
"4379396","106043","61","Georgia","SEC","Tampa Bay","2022","133","4","28","Jake Camarda","Punter","73","193","263","3","44","Norcross","GA","USA","33.9412127","-84.2135309","13135"
"4362999","105909","2636","UT San Antonio","Conference USA","San Francisco","2022","134","4","29","Spencer Burford","Offensive Tackle","76","304","212","20","52","San Antonio","TX","USA","29.4246002","-98.4951405","48029"
"4917635","105919","2220","Fayetteville State","CIAA","Kansas City","2022","135","4","30","Joshua Williams","Cornerback","75","195","174","22","58","","","","","",""
"4040950","105917","2449","North Dakota State","MVFC","Cincinnati","2022","136","4","31","Cordell Volson","Offensive Tackle","78","315","227","22","49","Balfour","ND","USA","47.9516711","-100.5345865","38049"
"4250360","105893","98","Western Kentucky","Conference USA","New England","2022","137","4","32","Bailey Zappe","Quarterback","73","215","161","7","59","Dallas","TX","USA","32.7762719","-96.7968559","48113"
"4243389","105948","235","Memphis","American Athletic","Pittsburgh","2022","138","4","33","Calvin Austin III","Wide Receiver","68","170","76","13","78","Memphis","TN","USA","35.1490215","-90.0516285","47157"
"4361050","105718","324","Coastal Carolina","Sun Belt","Baltimore","2022","139","4","34","Isaiah Likely","Tight End","77","245","104","6","71","Malden","MA","USA","42.4250964","-71.066163","25017"
"4240435","105712","154","Wake Forest","ACC","Green Bay","2022","140","4","35","Zach Tom","Offensive Guard","76","304","128","8","67","Prairieville","LA","USA","30.3029721","-90.9720451","01065"
"4567480","105937","248","Houston","American Athletic","Baltimore","2022","141","4","36","Damarion Williams","Cornerback","70","182","276","35","42","Atlanta","GA","USA","33.7490987","-84.3901849","13121"
"4384549","105935","2569","South Carolina State","MEAC","Los Angeles","2022","142","4","37","Decobie Durant","Cornerback","70","180","251","32","45","","","","","",""
"4360635","105938","120","Maryland","Big Ten","Tennessee","2022","143","4","38","Chigoziem Okonkwo","Tight End","75","238","164","9","59","Powder Springs","GA","USA","33.8595492","-84.683824","13067"
"4426875","105574","153","North Carolina","ACC","Washington","2022","144","5","1","Sam Howell","Quarterback","73","218","50","5","85","Monroe","NC","USA","34.9854275","-80.5495112","37179"
"4362611","105625","96","Kentucky","SEC","Kansas City","2022","145","5","2","Darian Kinnard","Offensive Guard","77","322","111","6","70","Knoxville","TN","USA","35.9603948","-83.9210261","47093"
"4371961","105924","84","Indiana","Big Ten","New York","2022","146","5","3","Micah McFadden","Inside Linebacker","73","240","210","20","52","Tampa","FL","USA","27.9477595","-82.458444","12057"
"4242899","105757","9","Arizona State","Pac-12","New York","2022","147","5","4","D.J. Davidson","Defensive Tackle","75","327","278","19","42","Mesa","AZ","USA","33.4151117","-111.8314773","04013"
"4373678","105886","68","Boise State","Mountain West","Buffalo","2022","148","5","5","Khalil Shakir","Wide Receiver","72","196","102","16","71","Murrieta","CA","USA","33.577752399999994","-117.18845420205307","06065"
"4361438","105652","2440","Nevada","Mountain West","Washington","2022","149","5","6","Cole Turner","Tight End","79","249","202","12","54","Clackamas","OR","USA","45.4103887","-122.5660663","41005"
"4360749","105733","24","Stanford","Pac-12","Houston","2022","150","5","7","Thomas Booker","Defensive Tackle","75","301","215","15","52","Ellicott City","MD","USA","39.2673284","-76.7983067","24027"
"4373626","106082","252","BYU","FBS Independents","Atlanta","2022","151","5","8","Tyler Allgeier","Running Back","71","224","290","26","40","Fontana","CA","USA","34.0922335","-117.435048","06071"
"4360287","106075","201","Oklahoma","Big 12","Denver","2022","152","5","9","Delarrin Turner-Yell","Safety","70","197","253","20","45","Hempstead","TX","USA","30.0929491","-96.0806548","48473"
"4245185","106024","2636","UT San Antonio","Conference USA","Seattle","2022","153","5","10","Tariq Woolen","Cornerback","76","205","81","9","77","Fort Worth","TX","USA","32.753177","-97.3327459","48439"
"4567246","106128","145","Ole Miss","SEC","Jacksonville","2022","154","5","11","Snoop Conner","Running Back","70","222","228","19","49","Hattiesburg","MS","USA","31.3271189","-89.2903392","28035"
"4370876","105929","155","North Dakota","MVFC","Dallas","2022","155","5","12","Matt Waletzko","Offensive Tackle","80","312","131","14","66","","","","","",""
"4372019","105896","2132","Cincinnati","American Athletic","Cleveland","2022","156","5","13","Jerome Ford","Running Back","71","210","134","9","65","Seffner","FL","USA","27.998541000000003","-82.27488400114905","12057"
"4250392","105944","2534","Sam Houston State","AWC","Tampa Bay","2022","157","5","14","Zyon McCollum","Cornerback","74","199","88","11","74","Galveston","TX","USA","29.299328","-94.7945882","48167"
"4361340","105688","194","Ohio State","Big Ten","Seattle","2022","158","5","15","Tyreke Smith","Defensive End","75","254","166","14","59","Cleveland","OH","USA","41.5051613","-81.6934446","39035"
"4050971","106048","2623","Missouri State","MVFC","Indianapolis","2022","159","5","16","Eric Johnson","Defensive Tackle","","","147","10","62","Stuart","FL","USA","27.197983","-80.2519175","12085"
"4367210","105991","26","UCLA","Pac-12","Los Angeles","2022","160","5","17","Otito Ogbonnia","Defensive Tackle","76","324","158","11","60","Houston","TX","USA","29.7589382","-95.3676974","48201"
